image,tx_power,idx,y,pred,ok,acc,t_encode,t_decode
330,-50,0,cat,dog,0,0.8064516129032258,0.6732164559998637,0.00048056800005724654
331,-50,8,cat,cat,1,0.8125,0.6528282340004807,0.0005024010006309254
332,-50,46,cat,cat,1,0.8181818181818182,0.6688626740015025,0.0006068820002838038
333,-50,53,cat,cat,1,0.8235294117647058,0.6608222329996352,0.0004810310001630569
334,-50,61,cat,cat,1,0.8285714285714286,0.6513217339997937,0.00051343899940548
335,-50,63,cat,cat,1,0.8333333333333334,0.674904769000932,0.0004925120010739192
336,-50,68,cat,cat,1,0.8378378378378378,0.6491275009993842,0.0004964759991707979
337,-50,77,cat,cat,1,0.8421052631578947,0.6823336990000826,0.0004958270001225173
338,-50,78,cat,dog,0,0.8205128205128205,0.6528686040001048,0.0004947899997205241
339,-50,91,cat,cat,1,0.825,0.6944428700007848,0.0005276980009512044
340,-50,22,deer,deer,1,0.8292682926829268,0.6532810070002597,0.0004949009999108966
341,-50,26,deer,deer,1,0.8333333333333334,0.682187033999071,0.0004937160010740627
342,-50,32,deer,deer,1,0.8372093023255814,0.6545617140000104,0.000495494001370389
343,-50,36,deer,deer,1,0.8409090909090909,0.6839713280005526,0.0005626410002150806
344,-50,40,deer,airplane,0,0.8222222222222222,0.6553823149988602,0.0005028089999541407
345,-50,58,deer,dog,0,0.8043478260869565,0.6584237049992225,0.000493420999191585
346,-50,94,deer,deer,1,0.8085106382978723,0.6762849560000177,0.0004941049992339686
347,-50,100,deer,deer,1,0.8125,0.6595078589998593,0.0004933460004394874
348,-50,110,deer,horse,0,0.7959183673469388,0.6646898350008996,0.0004964569998264778
349,-50,117,deer,deer,1,0.8,0.6575402340004075,0.0004943650001223432
350,-50,12,dog,dog,1,0.803921568627451,0.6799528189985722,0.0004976420004823012
351,-50,16,dog,dog,1,0.8076923076923077,0.6606153269985953,0.000549660000615404
352,-50,24,dog,dog,1,0.8113207547169812,0.6677484829997411,0.0005063650005467935
353,-50,31,dog,dog,1,0.8148148148148148,0.6564035990013508,0.0005010309996578144
354,-50,33,dog,dog,1,0.8181818181818182,0.6541442369998549,0.000556678000066313
355,-50,39,dog,dog,1,0.8214285714285714,0.6572644219995709,0.0004556799995043548
356,-50,42,dog,dog,1,0.8245614035087719,0.6515754150004796,0.0005492709988175193
357,-50,85,dog,horse,0,0.8103448275862069,0.6873474169988185,0.0005123830014781561
358,-50,101,dog,dog,1,0.8135593220338984,0.6538295360005577,0.000491494000016246
359,-50,128,dog,cat,0,0.8,0.6835206849991664,0.0004949949998263037
360,-50,4,frog,frog,1,0.8032786885245902,0.6524060159990768,0.00048462300037499517
361,-50,5,frog,dog,0,0.7903225806451613,0.6806435329999658,0.0004978460001439089
362,-50,7,frog,frog,1,0.7936507936507936,0.6506626670015976,0.0005071970008430071
363,-50,19,frog,frog,1,0.796875,0.6783838009996543,0.0004919019993394613
364,-50,29,frog,frog,1,0.8,0.6519533919999958,0.0005559380006161518
365,-50,30,frog,automobile,0,0.7878787878787878,0.6596995780000725,0.0005879000000277301
366,-50,41,frog,frog,1,0.7910447761194029,0.6514999339997303,0.0005197899990889709
367,-50,43,frog,automobile,0,0.7794117647058824,0.6637167530006991,0.0004946050012222258
368,-50,49,frog,frog,1,0.782608695652174,0.676125680000041,0.0004944569991494063
369,-50,59,frog,dog,0,0.7714285714285715,0.6590300859988929,0.0005150130000401987
370,-50,13,horse,horse,1,0.7746478873239436,0.676053346000117,0.0005607340008282335
371,-50,17,horse,horse,1,0.7777777777777778,0.6565556149998883,0.00046597600157838315
372,-50,20,horse,horse,1,0.7808219178082192,0.6697754029992211,0.0004922719999740366
373,-50,48,horse,horse,1,0.7837837837837838,0.6588043659994582,0.0005005319999327185
374,-50,56,horse,horse,1,0.7866666666666666,0.6719952650000778,0.0004958639983669855
375,-50,57,horse,horse,1,0.7894736842105263,0.6614789830000518,0.0004913649991067359
376,-50,60,horse,horse,1,0.7922077922077922,0.6549137090005388,0.0004977539992978564
377,-50,69,horse,horse,1,0.7948717948717948,0.6792921039996145,0.0004848459993809229
378,-50,83,horse,horse,1,0.7974683544303798,0.6551916690004873,0.0005007529998692917
379,-50,87,horse,horse,1,0.8,0.6839328639998712,0.0005077530004200526
380,-50,1,ship,ship,1,0.8024691358024691,0.6497696030000952,0.0004952350009261863
381,-50,2,ship,ship,1,0.8048780487804879,0.681134063999707,0.0005327340004441794
382,-50,15,ship,ship,1,0.8072289156626506,0.6416393470008188,0.0004962909988535102
383,-50,18,ship,ship,1,0.8095238095238095,0.6703408780012978,0.0004906979993393179
384,-50,51,ship,ship,1,0.8117647058823529,0.6474535010002,0.0004890870004601311
385,-50,54,ship,ship,1,0.813953488372093,0.6818770740010223,0.0004957720011589117
386,-50,55,ship,ship,1,0.8160919540229885,0.6482580470001267,0.0005136600011610426
387,-50,72,ship,ship,1,0.8181818181818182,0.6542745669994474,0.0004948829991917592
388,-50,73,ship,ship,1,0.8202247191011236,0.6736768369992205,0.0004982350001228042
389,-50,79,ship,ship,1,0.8222222222222222,0.6569233700010955,0.0004976419986633118
390,-50,11,truck,truck,1,0.8241758241758241,0.6813662650001788,0.0004981239999324316
391,-50,14,truck,truck,1,0.8260869565217391,0.6586024429998361,0.000554920001377468
392,-50,23,truck,automobile,0,0.8172043010752689,0.6768765590004477,0.0004971790003764909
393,-50,28,truck,truck,1,0.8191489361702128,0.6592772669991973,0.0004979010009265039
394,-50,34,truck,truck,1,0.8210526315789474,0.6775035509999725,0.0004956419998052297
395,-50,38,truck,truck,1,0.8229166666666666,0.6616070550007862,0.0004952159997628769
396,-50,45,truck,truck,1,0.8247422680412371,0.6695366819985793,0.0004829010013054358
397,-50,47,truck,ship,0,0.8163265306122449,0.6549637629996141,0.0004981609999958891
398,-50,50,truck,truck,1,0.8181818181818182,0.6472487800001545,0.0005011240009480389
399,-50,76,truck,truck,1,0.82,0.6813619120002841,0.0004980679987056646
400,-40,3,airplane,airplane,1,1.0,0.6518317450008908,0.0004875310005445499
401,-40,10,airplane,airplane,1,1.0,0.6796444510000583,0.0004930869999952847
402,-40,21,airplane,airplane,1,1.0,0.653521964999527,0.000485660999402171
403,-40,27,airplane,airplane,1,1.0,0.682375233998755,0.0004935500001010951
404,-40,44,airplane,airplane,1,1.0,0.6471633929995733,0.0005006230003345991
405,-40,52,airplane,airplane,1,1.0,0.6807595859991125,0.0005516779983736342
406,-40,74,airplane,truck,0,0.8571428571428571,0.6522903870009031,0.0009014520001073834
407,-40,90,airplane,airplane,1,0.875,0.6840137140006846,0.00049923500046134
408,-40,97,airplane,airplane,1,0.8888888888888888,0.650607110999772,0.0004936430013913196
409,-40,98,airplane,airplane,1,0.9,0.6585080170007132,0.0004985679988749325
410,-40,6,automobile,automobile,1,0.9090909090909091,0.6725539239996579,0.0004916979996778537
411,-40,9,automobile,automobile,1,0.9166666666666666,0.6510589200006507,0.0004984749994036974
412,-40,37,automobile,automobile,1,0.9230769230769231,0.6718424139999115,0.0004943830008414807
413,-40,66,automobile,automobile,1,0.9285714285714286,0.6563448939996306,0.0004998090007575229
414,-40,81,automobile,automobile,1,0.9333333333333333,0.6769628160000138,0.0004932169995299773
415,-40,82,automobile,automobile,1,0.9375,0.6608289710002282,0.0004976609998266213
416,-40,104,automobile,automobile,1,0.9411764705882353,0.6740906089999044,0.0004983829985576449
417,-40,105,automobile,automobile,1,0.9444444444444444,0.6623889889997372,0.0005040870000811992
418,-40,114,automobile,automobile,1,0.9473684210526315,0.6731572689986933,0.0005011049997847294
419,-40,122,automobile,automobile,1,0.95,0.6631547760007379,0.0004964380004821578
420,-40,25,bird,bird,1,0.9523809523809523,0.6486778930011496,0.0004957719993399223
421,-40,35,bird,bird,1,0.9545454545454546,0.6780507290004607,0.0004955500007781666
422,-40,65,bird,bird,1,0.9565217391304348,0.6459893320006813,0.0004997720006940654
423,-40,67,bird,bird,1,0.9583333333333334,0.6799635579991445,0.0004929019996779971
424,-40,70,bird,bird,1,0.96,0.6476731260008819,0.0005021420001867227
425,-40,75,bird,bird,1,0.9615384615384616,0.6790690130001167,0.000499309000588255
426,-40,84,bird,horse,0,0.9259259259259259,0.6517367079995893,0.0004958650006301468
427,-40,86,bird,bird,1,0.9285714285714286,0.6821321810002701,0.0005016609993617749
428,-40,113,bird,bird,1,0.9310344827586207,0.6504636680001568,0.0005009200012864312
429,-40,118,bird,bird,1,0.9333333333333333,0.6859514869993291,0.0005009569995308993
430,-40,0,cat,cat,1,0.9354838709677419,0.6524790510011371,0.0004912530002911808
431,-40,8,cat,cat,1,0.9375,0.6594780970008287,0.0004944379998050863
432,-40,46,cat,cat,1,0.9393939393939394,0.6723126859997137,0.0004825119995075511
433,-40,53,cat,cat,1,0.9411764705882353,0.6628048170005059,0.0005576410003413912
434,-40,61,cat,cat,1,0.9428571428571428,0.6726158490000671,0.0005439380001917016
435,-40,63,cat,cat,1,0.9444444444444444,0.6602640140008589,0.000491624001369928
436,-40,68,cat,dog,0,0.918918918918919,0.6757100149989128,0.0004921979998471215
437,-40,77,cat,cat,1,0.9210526315789473,0.6619134569991729,0.0004947350007569185
438,-40,78,cat,cat,1,0.9230769230769231,0.6760200860007899,0.0004962349994457327
439,-40,91,cat,cat,1,0.925,0.662138658000913,0.0004901980009890394
440,-40,22,deer,deer,1,0.926829268292683,0.6744862150007975,0.0004847899999731453
441,-40,26,deer,deer,1,0.9285714285714286,0.65688379400126,0.0005002349989808863
442,-40,32,deer,deer,1,0.9302325581395349,0.6529438050001772,0.000489530999402632
443,-40,36,deer,deer,1,0.9318181818181818,0.6775738819997059,0.0004802349994861288
444,-40,40,deer,horse,0,0.9111111111111111,0.6434568789991317,0.000498531999255647
445,-40,58,deer,dog,0,0.8913043478260869,0.6776336220009398,0.00048417899961350486
446,-40,94,deer,deer,1,0.8936170212765957,0.645579687999998,0.0004945870005030883
447,-40,100,deer,deer,1,0.8958333333333334,0.681037489001028,0.00046917899999243673
448,-40,110,deer,horse,0,0.8775510204081632,0.6475192379984946,0.0004936599998472957
449,-40,117,deer,deer,1,0.88,0.6725709779984754,0.0004898829993180698
450,-40,12,dog,dog,1,0.8823529411764706,0.6548119859999133,0.0004899380001006648
451,-40,16,dog,dog,1,0.8846153846153846,0.6752320949999557,0.0004935130000376375
452,-40,24,dog,dog,1,0.8867924528301887,0.6538190720002603,0.0005264570008876035
453,-40,31,dog,dog,1,0.8888888888888888,0.6631828489989857,0.0004952159997628769
454,-40,33,dog,dog,1,0.8909090909090909,0.6687253950003651,0.0004934389999107225
455,-40,39,dog,dog,1,0.8928571428571429,0.6557003449997865,0.0004894389985565795
456,-40,42,dog,cat,0,0.8771929824561403,0.6726774580001802,0.0004947530014760559
457,-40,85,dog,horse,0,0.8620689655172413,0.6635196970000834,0.0004964009985997109
458,-40,101,dog,dog,1,0.864406779661017,0.6738193890014372,0.0004547540011117235
459,-40,128,dog,cat,0,0.85,0.6493019579993415,0.0005002349989808863
460,-40,4,frog,frog,1,0.8524590163934426,0.6790101789993059,0.0004983639992133249
461,-40,5,frog,cat,0,0.8387096774193549,0.6488267229997291,0.0004898089991911547
462,-40,7,frog,frog,1,0.8412698412698413,0.6715970080003899,0.0004997899995942134
463,-40,19,frog,frog,1,0.84375,0.6469500969997171,0.0007043429995974293
464,-40,29,frog,frog,1,0.8461538461538461,0.661773309999262,0.0005075310000393074
465,-40,30,frog,bird,0,0.8333333333333334,0.6752102609989379,0.0005007529998692917
466,-40,41,frog,frog,1,0.835820895522388,0.6612658530011686,0.0004973089999111835
467,-40,43,frog,frog,1,0.8382352941176471,0.6734684120001475,0.0004925129996991018
468,-40,49,frog,frog,1,0.8405797101449275,0.6585899399997288,0.0005044749996159226
469,-40,59,frog,cat,0,0.8285714285714286,0.6744205479990342,0.0005024199999752454
470,-40,13,horse,horse,1,0.8309859154929577,0.6625428370007285,0.0004960679998475825
471,-40,17,horse,horse,1,0.8333333333333334,0.6752455200003169,0.0004979009991075145
472,-40,20,horse,horse,1,0.8356164383561644,0.6582073890003812,0.0004924759996356443
473,-40,48,horse,horse,1,0.8378378378378378,0.6651481949993467,0.0009083219993044622
474,-40,56,horse,horse,1,0.84,0.6625978179999947,0.0004921790005028015
475,-40,57,horse,horse,1,0.8421052631578947,0.6543239170005108,0.000612289000855526
476,-40,60,horse,horse,1,0.8441558441558441,0.6775455110000621,0.0005459940002765507
477,-40,69,horse,horse,1,0.8461538461538461,0.6529513400000724,0.0004881610002485104
478,-40,83,horse,horse,1,0.8481012658227848,0.6814195389997622,0.0004955679996783147
479,-40,87,horse,horse,1,0.85,0.6517108359985286,0.0004952159997628769
480,-40,1,ship,ship,1,0.8518518518518519,0.6813192070003424,0.0005015499991714023
481,-40,2,ship,ship,1,0.8536585365853658,0.6549367240004358,0.0004934010012220824
482,-40,15,ship,ship,1,0.8554216867469879,0.681268041000294,0.0004921060008200584
483,-40,18,ship,ship,1,0.8571428571428571,0.6544394149987056,0.0005032339995523216
484,-40,51,ship,ship,1,0.8588235294117647,0.6856255069997133,0.0004858270003751386
485,-40,54,ship,ship,1,0.8604651162790697,0.6555885130001116,0.0004993639995518606
486,-40,55,ship,ship,1,0.8620689655172413,0.6574123430000327,0.0004982529990229523
487,-40,72,ship,ship,1,0.8636363636363636,0.6745180469988554,0.0004935680008202326
488,-40,73,ship,ship,1,0.8651685393258427,0.661003133000122,0.0004930689992761472
489,-40,79,ship,ship,1,0.8666666666666667,0.6712213259997952,0.0005061420015408657
490,-40,11,truck,truck,1,0.8681318681318682,0.6567894240015448,0.0005063450007583015
491,-40,14,truck,truck,1,0.8695652173913043,0.6679457730006106,0.0004858270003751386
492,-40,23,truck,truck,1,0.8709677419354839,0.6622560440009693,0.0006673070001852466
493,-40,28,truck,truck,1,0.8723404255319149,0.6781687809998402,0.0004941799998050556
494,-40,34,truck,truck,1,0.8736842105263158,0.6605477119992429,0.0005036239999753889
495,-40,38,truck,truck,1,0.875,0.6710685500002,0.00048671600052330177
496,-40,45,truck,truck,1,0.8762886597938144,0.6612451669989241,0.0004957170003763167
497,-40,47,truck,ship,0,0.8673469387755102,0.650455425000473,0.0005010309996578144
498,-40,50,truck,truck,1,0.8686868686868687,0.6758414750001975,0.00049267899885308
499,-40,76,truck,truck,1,0.87,0.6507440700006555,0.00054256800103758
500,-30,3,airplane,airplane,1,1.0,0.6849966999998287,0.0004899569994449848
501,-30,10,airplane,airplane,1,1.0,0.6531215779996273,0.0004951419996359618
502,-30,21,airplane,airplane,1,1.0,0.6760059360003652,0.0005848639993928373
503,-30,27,airplane,airplane,1,1.0,0.6471541480004817,0.0004948280002281535
504,-30,44,airplane,airplane,1,1.0,0.6893994799993379,0.0004975680003553862
505,-30,52,airplane,airplane,1,1.0,0.6494684360004612,0.0004954760006512515
506,-30,74,airplane,truck,0,0.8571428571428571,0.6774190300002374,0.0004969579986209283
507,-30,90,airplane,airplane,1,0.875,0.652415344999099,0.0005005869988963241
508,-30,97,airplane,airplane,1,0.8888888888888888,0.6629102019996935,0.00048790099936013576
509,-30,98,airplane,airplane,1,0.9,0.6740882550002425,0.000553605001186952
510,-30,6,automobile,automobile,1,0.9090909090909091,0.6538153289984621,0.0004984200004400918
511,-30,9,automobile,automobile,1,0.9166666666666666,0.6679606060006336,0.0004952720009896439
512,-30,37,automobile,automobile,1,0.9230769230769231,0.6577574490002007,0.0005573460002779029
513,-30,66,automobile,automobile,1,0.9285714285714286,0.6684531179998885,0.00046504999954777304
514,-30,81,automobile,automobile,1,0.9333333333333333,0.6581615739996778,0.0004806609995284816
515,-30,82,automobile,automobile,1,0.9375,0.6743074010009877,0.0004907349994027754
516,-30,104,automobile,automobile,1,0.9411764705882353,0.6594050399999105,0.0005003269998269388
517,-30,105,automobile,automobile,1,0.9444444444444444,0.669099479999204,0.0004979019995516865
518,-30,114,automobile,automobile,1,0.9473684210526315,0.6593188739989273,0.0005524560001504142
519,-30,122,automobile,automobile,1,0.95,0.6466870799995377,0.0004893280001851963
520,-30,25,bird,bird,1,0.9523809523809523,0.6709462729995721,0.0004896980008197716
521,-30,35,bird,bird,1,0.9545454545454546,0.6534725000001345,0.0004891419994237367
522,-30,65,bird,bird,1,0.9565217391304348,0.6770934600008331,0.000488290999783203
523,-30,67,bird,bird,1,0.9583333333333334,0.6493152329985605,0.0004935130000376375
524,-30,70,bird,bird,1,0.96,0.6736893879988202,0.0005105860000185203
525,-30,75,bird,bird,1,0.9615384615384616,0.660198011999455,0.00048627199976181146
526,-30,84,bird,horse,0,0.9259259259259259,0.6722701839989895,0.0004913650009257253
527,-30,86,bird,bird,1,0.9285714285714286,0.6584861430001183,0.00048495700139028486
528,-30,113,bird,bird,1,0.9310344827586207,0.6526305829993362,0.0005018080009904224
529,-30,118,bird,bird,1,0.9333333333333333,0.655181738000465,0.00048440099999425
530,-30,0,cat,cat,1,0.9354838709677419,0.6521854030015675,0.00049595699965721
531,-30,8,cat,cat,1,0.9375,0.676331560998733,0.0004970129994035233
532,-30,46,cat,cat,1,0.9393939393939394,0.6505454230009491,0.0004971420003130333
533,-30,53,cat,cat,1,0.9411764705882353,0.6801903109990235,0.0004994570008420851
534,-30,61,cat,cat,1,0.9428571428571428,0.6519865539994498,0.0004921979998471215
535,-30,63,cat,cat,1,0.9444444444444444,0.680930154001544,0.0004916979996778537
536,-30,68,cat,dog,0,0.918918918918919,0.6510889529999986,0.0005545109997910913
537,-30,77,cat,cat,1,0.9210526315789473,0.6828515199995309,0.0004968640005245106
538,-30,78,cat,cat,1,0.9230769230769231,0.6595143159993313,0.0004933639993396355
539,-30,91,cat,cat,1,0.925,0.6819699380012025,0.0005119940014992608
540,-30,22,deer,deer,1,0.926829268292683,0.6523207160007587,0.0004881980003119679
541,-30,26,deer,deer,1,0.9285714285714286,0.6575998009993782,0.0004860499993810663
542,-30,32,deer,deer,1,0.9302325581395349,0.6694384570000693,0.0004885689995717257
543,-30,36,deer,deer,1,0.9318181818181818,0.6622221540001192,0.0005003280002711108
544,-30,40,deer,horse,0,0.9111111111111111,0.6756690309994156,0.0004989940007362748
545,-30,58,deer,dog,0,0.8913043478260869,0.6602913249989797,0.00048519799929636065
546,-30,94,deer,deer,1,0.8936170212765957,0.6725294940006279,0.0004933279997203499
547,-30,100,deer,deer,1,0.8958333333333334,0.6602320109996072,0.00048501200035389047
548,-30,110,deer,deer,1,0.8979591836734694,0.6801632000006066,0.0004954750002070796
549,-30,117,deer,deer,1,0.9,0.6654172830003517,0.0004917349997413112
550,-30,12,dog,dog,1,0.9019607843137255,0.6652897469994059,0.00048638299995218404
551,-30,16,dog,dog,1,0.9038461538461539,0.6618503429999691,0.0004927530007989844
552,-30,24,dog,dog,1,0.9056603773584906,0.6516497789998539,0.0006045300015102839
553,-30,31,dog,dog,1,0.9074074074074074,0.6776479889995244,0.000542530999155133
554,-30,33,dog,dog,1,0.9090909090909091,0.6508473620015138,0.0004978830002073664
555,-30,39,dog,dog,1,0.9107142857142857,0.6860505380009272,0.0004946229983033845
556,-30,42,dog,cat,0,0.8947368421052632,0.6540729169992119,0.0004887530012638308
557,-30,85,dog,horse,0,0.8793103448275862,0.674074106000262,0.0004913270004180958
558,-30,101,dog,dog,1,0.8813559322033898,0.6532977219994791,0.00048636500105203595
559,-30,128,dog,cat,0,0.8666666666666667,0.683538530000078,0.0005492720010806806
560,-30,4,frog,frog,1,0.8688524590163934,0.6514780959987547,0.0004970860009052558
561,-30,5,frog,cat,0,0.8548387096774194,0.6677448469999945,0.0004897159997199196
562,-30,7,frog,frog,1,0.8571428571428571,0.650907843000823,0.0004912349995720433
563,-30,19,frog,frog,1,0.859375,0.6623347080003441,0.0004943269996147137
564,-30,29,frog,frog,1,0.8615384615384616,0.670638441999472,0.0004893280001851963
565,-30,30,frog,bird,0,0.8484848484848485,0.6625879269995494,0.0005934000000706874
566,-30,41,frog,frog,1,0.8507462686567164,0.6796356499999092,0.0004988460004824447
567,-30,43,frog,frog,1,0.8529411764705882,0.6614048480005295,0.0004905869991489453
568,-30,49,frog,frog,1,0.855072463768116,0.676434318000247,0.0004940500002703629
569,-30,59,frog,dog,0,0.8428571428571429,0.6626574069996423,0.00048764199891593307
570,-30,13,horse,horse,1,0.8450704225352113,0.6759475089984335,0.0005071229988971027
571,-30,17,horse,horse,1,0.8472222222222222,0.6613716439987911,0.0005487889993673889
572,-30,20,horse,horse,1,0.8493150684931506,0.6623073739992833,0.0004926800011162413
573,-30,48,horse,horse,1,0.8513513513513513,0.6589897470003052,0.0004904389988951152
574,-30,56,horse,horse,1,0.8533333333333334,0.6535401259989158,0.0004921050003758864
575,-30,57,horse,horse,1,0.8552631578947368,0.6762265050001588,0.0004958829995302949
576,-30,60,horse,horse,1,0.8571428571428571,0.6556274720005604,0.00045814300028723665
577,-30,69,horse,horse,1,0.8589743589743589,0.6816696630012302,0.0005421969999588327
578,-30,83,horse,horse,1,0.8607594936708861,0.6582384039993485,0.0005414940005721292
579,-30,87,horse,horse,1,0.8625,0.6843109830006142,0.0004854380003962433
580,-30,1,ship,ship,1,0.8641975308641975,0.6510599150005874,0.000488215999212116
581,-30,2,ship,ship,1,0.8658536585365854,0.6852700649997132,0.0005648829992423998
582,-30,15,ship,ship,1,0.8674698795180723,0.6476902880003763,0.0004952540002705064
583,-30,18,ship,ship,1,0.8690476190476191,0.6785770329988736,0.00046695699893462006
584,-30,51,ship,ship,1,0.8705882352941177,0.6502547950003645,0.0004940870003338205
585,-30,54,ship,ship,1,0.872093023255814,0.6572183419993962,0.0005043830005888594
586,-30,55,ship,ship,1,0.8735632183908046,0.6784017200006929,0.00048740199963503983
587,-30,72,ship,ship,1,0.875,0.6602079730000696,0.0004959380003128899
588,-30,73,ship,ship,1,0.8764044943820225,0.6727359159995103,0.0004930320010316791
589,-30,79,ship,ship,1,0.8777777777777778,0.6620910429992364,0.0005179010004212614
590,-30,11,truck,truck,1,0.8791208791208791,0.6708174030009104,0.00046738399942114484
591,-30,14,truck,truck,1,0.8804347826086957,0.6610656660013774,0.00047706899931654334
592,-30,23,truck,truck,1,0.8817204301075269,0.66975889600144,0.0004852719994232757
593,-30,28,truck,truck,1,0.8829787234042553,0.6599654569999984,0.0004914580003969604
594,-30,34,truck,truck,1,0.8842105263157894,0.6803651409991289,0.0005030129996157484
595,-30,38,truck,truck,1,0.8854166666666666,0.659908457999336,0.000498530998811475
596,-30,45,truck,truck,1,0.8865979381443299,0.6510703589992772,0.0004880500000581378
597,-30,47,truck,ship,0,0.8775510204081632,0.6796103160013445,0.0004886610004177783
598,-30,50,truck,truck,1,0.8787878787878788,0.6521884009998757,0.0005124750005052192
599,-30,76,truck,truck,1,0.88,0.6824836340001639,0.0005025690006732475
600,-20,3,airplane,airplane,1,1.0,0.6542125810010475,0.0005055310011812253
601,-20,10,airplane,airplane,1,1.0,0.688317805999759,0.0005650300008710474
602,-20,21,airplane,airplane,1,1.0,0.6512102830001822,0.0004939009995723609
603,-20,27,airplane,airplane,1,1.0,0.6840127079995,0.0005051790012657875
604,-20,44,airplane,airplane,1,1.0,0.6524738230000366,0.0005167529998288956
605,-20,52,airplane,airplane,1,1.0,0.6838683770001808,0.0005642349988193018
606,-20,74,airplane,truck,0,0.8571428571428571,0.6475405300006969,0.00048451299880980514
607,-20,90,airplane,airplane,1,0.875,0.660433044000456,0.0004892540000582812
608,-20,97,airplane,airplane,1,0.8888888888888888,0.6686680940001679,0.0004918829999951413
609,-20,98,airplane,airplane,1,0.9,0.6570148619994143,0.0004901800002699019
610,-20,6,automobile,automobile,1,0.9090909090909091,0.668019804999858,0.0004974749990651617
611,-20,9,automobile,automobile,1,0.9166666666666666,0.6544228370003111,0.000496679000207223
612,-20,37,automobile,automobile,1,0.9230769230769231,0.6736656449993461,0.0005544189989450388
613,-20,66,automobile,automobile,1,0.9285714285714286,0.657158026999241,0.0005484930006787181
614,-20,81,automobile,automobile,1,0.9333333333333333,0.6623397059993295,0.0004907910006295424
615,-20,82,automobile,automobile,1,0.9375,0.6557220060003601,0.0004950679995090468
616,-20,104,automobile,automobile,1,0.9411764705882353,0.6744795249996969,0.0005197900009079603
617,-20,105,automobile,automobile,1,0.9444444444444444,0.6605777630011289,0.0005445869992399821
618,-20,114,automobile,automobile,1,0.9473684210526315,0.650428273000216,0.0005092899991723243
619,-20,122,automobile,automobile,1,0.95,0.6764018350004335,0.0005054939992987784
620,-20,25,bird,bird,1,0.9523809523809523,0.6537612150004861,0.000494660998811014
621,-20,35,bird,bird,1,0.9545454545454546,0.6780656300015835,0.00048525300007895567
622,-20,65,bird,bird,1,0.9565217391304348,0.6529338729997107,0.0004944939992128639
623,-20,67,bird,bird,1,0.9583333333333334,0.6902578550016187,0.00048475400035385974
624,-20,70,bird,bird,1,0.96,0.6505653269996401,0.0005001790013920981
625,-20,75,bird,bird,1,0.9615384615384616,0.6866644159999851,0.0005036430011386983
626,-20,84,bird,horse,0,0.9259259259259259,0.6533402010009013,0.000491494000016246
627,-20,86,bird,bird,1,0.9285714285714286,0.6839137080005457,0.0004892720007774187
628,-20,113,bird,bird,1,0.9310344827586207,0.6515819630003534,0.0005003280002711108
629,-20,118,bird,bird,1,0.9333333333333333,0.6591403359998367,0.00048812400018505286
630,-20,0,cat,cat,1,0.9354838709677419,0.6744530989999475,0.0004990130000805948
631,-20,8,cat,cat,1,0.9375,0.6614414939995186,0.0005091790008009411
632,-20,46,cat,cat,1,0.9393939393939394,0.6810129280002002,0.0005565859992202604
633,-20,53,cat,cat,1,0.9411764705882353,0.6642927569992025,0.0005129199998918921
634,-20,61,cat,cat,1,0.9428571428571428,0.6713406350008881,0.0004925130015180912
635,-20,63,cat,cat,1,0.9444444444444444,0.6621867630001361,0.000482438999824808
636,-20,68,cat,cat,1,0.9459459459459459,0.684347368998715,0.0004963279989169678
637,-20,77,cat,cat,1,0.9473684210526315,0.6600426770000922,0.0004972530005034059
638,-20,78,cat,cat,1,0.9487179487179487,0.6772806200006016,0.0004998830008844379
639,-20,91,cat,cat,1,0.95,0.657764945000963,0.0005067350011813687
640,-20,22,deer,deer,1,0.9512195121951219,0.6497991689993796,0.000515974999871105
641,-20,26,deer,deer,1,0.9523809523809523,0.6876880150011857,0.0009156190008070553
642,-20,32,deer,deer,1,0.9534883720930233,0.650170220000291,0.0005034379992139293
643,-20,36,deer,deer,1,0.9545454545454546,0.6825248360000842,0.0004914569999527885
644,-20,40,deer,horse,0,0.9333333333333333,0.6529477610001777,0.0004920500014122808
645,-20,58,deer,dog,0,0.9130434782608695,0.6814901439993264,0.0004939570007991279
646,-20,94,deer,deer,1,0.9148936170212766,0.6706692539992218,0.0005504560012923321
647,-20,100,deer,deer,1,0.9166666666666666,0.6930851180004538,0.0005040119995101122
648,-20,110,deer,deer,1,0.9183673469387755,0.6500853689994983,0.0005028269988542888
649,-20,117,deer,deer,1,0.92,0.6739041609998822,0.0004942169998685131
650,-20,12,dog,dog,1,0.9215686274509803,0.6495198760003404,0.0004818279994651675
651,-20,16,dog,dog,1,0.9230769230769231,0.6552393260008103,0.0005826039996463805
652,-20,24,dog,dog,1,0.9245283018867925,0.6572171910011093,0.0004990119996364228
653,-20,31,dog,dog,1,0.9259259259259259,0.6552236590014218,0.0004913280008622678
654,-20,33,dog,dog,1,0.9272727272727272,0.679634480000459,0.0005200680006964831
655,-20,39,dog,dog,1,0.9285714285714286,0.6540712469995924,0.0005005680013709934
656,-20,42,dog,cat,0,0.9122807017543859,0.6734280539985775,0.0004913459997624159
657,-20,85,dog,horse,0,0.896551724137931,0.6617643409990706,0.0004942169998685131
658,-20,101,dog,dog,1,0.8983050847457628,0.6746580769995489,0.0005002170000807382
659,-20,128,dog,cat,0,0.8833333333333333,0.6606753539999772,0.0005061419997218763
