image,tx_power,idx,y,pred,ok,acc,t_encode,t_decode
280,-40,40,pedestrian crossing,pedestrian crossing,1,1.0,0.6661956400057534,0.00046643801033496857
281,-40,41,pedestrian crossing,pedestrian crossing,1,1.0,0.6613211469957605,0.0004887719987891614
282,-40,42,pedestrian crossing,pedestrian crossing,1,1.0,0.6357463260064833,0.00048234598943963647
283,-40,43,pedestrian crossing,pedestrian crossing,1,1.0,0.6710385219921591,0.000492327002575621
284,-40,44,pedestrian crossing,pedestrian crossing,1,1.0,0.6324580910004443,0.000517178006703034
285,-40,45,pedestrian crossing,pedestrian crossing,1,1.0,0.6782375589973526,0.0004878269974142313
286,-40,46,pedestrian crossing,pedestrian crossing,1,1.0,0.6324343499873066,0.0004894379962934181
287,-40,47,pedestrian crossing,pedestrian crossing,1,1.0,0.6812108540034387,0.0005542520084418356
288,-40,48,pedestrian crossing,pedestrian crossing,1,1.0,0.6360550450044684,0.0005040120013291016
289,-40,49,pedestrian crossing,pedestrian crossing,1,1.0,0.6622719669976505,0.000549289004993625
290,-40,50,do not enter,do not enter,1,1.0,0.6581833720119903,0.0009443949966225773
291,-40,51,do not enter,do not enter,1,1.0,0.667583732996718,0.0005477710074046627
292,-40,52,do not enter,do not enter,1,1.0,0.6668915750051383,0.0004920310020679608
293,-40,53,do not enter,do not enter,1,1.0,0.6373999159986852,0.0006322330009425059
294,-40,54,do not enter,do not enter,1,1.0,0.65857518199482,0.0005498259997693822
295,-40,55,do not enter,do not enter,1,1.0,0.6350379089999478,0.0004969750007148832
296,-40,56,do not enter,do not enter,1,1.0,0.6814954059955198,0.0004949930007569492
297,-40,57,do not enter,do not enter,1,1.0,0.636195339000551,0.0004942160012433305
298,-40,58,do not enter,do not enter,1,1.0,0.6768770399939967,0.0004991230089217424
299,-40,59,do not enter,do not enter,1,1.0,0.6404705619934248,0.000505067000631243
300,-30,0,speed limit is 30,speed limit is 30,1,1.0,0.6578874499973608,0.0005054749926785007
301,-30,1,speed limit is 30,speed limit is 30,1,1.0,0.6645199009944918,0.0004885859962087125
302,-30,2,speed limit is 30,speed limit is 30,1,1.0,0.654582491988549,0.0009346180013380945
303,-30,3,speed limit is 30,speed limit is 30,1,1.0,0.673328548000427,0.0004974759940523654
304,-30,4,speed limit is 30,speed limit is 30,1,1.0,0.7841578849911457,0.0004910679999738932
305,-30,5,speed limit is 30,speed limit is 30,1,1.0,0.6804078270070022,0.0004911419964628294
306,-30,6,speed limit is 30,speed limit is 30,1,1.0,0.6380424630042398,0.0005394740001065657
307,-30,7,speed limit is 30,speed limit is 30,1,1.0,0.6703469560015947,0.0004970680020051077
308,-30,8,speed limit is 30,speed limit is 30,1,1.0,0.6360797660017852,0.0004924749955534935
309,-30,9,speed limit is 30,speed limit is 30,1,1.0,0.6855634460080182,0.0004939009959343821
310,-30,10,speed limit is 50,speed limit is 50,1,1.0,0.6364113360032206,0.00048417899233754724
311,-30,11,speed limit is 50,speed limit is 50,1,1.0,0.68566098199517,0.0004894010053249076
312,-30,12,speed limit is 50,speed limit is 50,1,1.0,0.6350329459964996,0.00048786400293465704
313,-30,13,speed limit is 50,speed limit is 50,1,1.0,0.6607441160012968,0.0004905679961666465
314,-30,14,speed limit is 50,speed limit is 50,1,1.0,0.6560660649993224,0.0004895120073342696
315,-30,15,speed limit is 50,speed limit is 50,1,1.0,0.6621093199937604,0.0004871790006291121
316,-30,16,speed limit is 50,speed limit is 50,1,1.0,0.6616264750045957,0.00048801199591252953
317,-30,17,speed limit is 50,speed limit is 50,1,1.0,0.6594145029957872,0.0004903829976683483
318,-30,18,speed limit is 50,speed limit is 50,1,1.0,0.6549489309982164,0.0004974750045221299
319,-30,19,speed limit is 50,speed limit is 50,1,1.0,0.6373968789994251,0.0004989380104234442
320,-30,20,speed limit is 60,speed limit is 60,1,1.0,0.6932778469927143,0.0005085859884275123
321,-30,21,speed limit is 60,speed limit is 60,1,1.0,0.6352402759948745,0.0004864189977524802
322,-30,22,speed limit is 60,speed limit is 60,1,1.0,0.6907337500015274,0.0004889940028078854
323,-30,23,speed limit is 60,speed limit is 60,1,1.0,0.6374316190049285,0.0005033270135754719
324,-30,24,speed limit is 60,speed limit is 60,1,1.0,0.6554346469929442,0.0004926239926135167
325,-30,25,speed limit is 60,speed limit is 60,1,1.0,0.6502320840081666,0.0004900859930785373
326,-30,26,speed limit is 60,speed limit is 60,1,1.0,0.6674189010082046,0.0004898639890598133
327,-30,27,speed limit is 60,speed limit is 60,1,1.0,0.6582876649918035,0.0005474189965752885
328,-30,28,speed limit is 60,speed limit is 60,1,1.0,0.6680704479949782,0.0005145850009284914
329,-30,29,speed limit is 60,speed limit is 60,1,1.0,0.6599773479974829,0.0004949190042680129
330,-30,30,speed limit is 80,speed limit is 80,1,1.0,0.6329952490050346,0.0005235300050117075
331,-30,31,speed limit is 80,speed limit is 80,1,1.0,0.6776488239993341,0.0004886050010100007
332,-30,32,speed limit is 80,speed limit is 80,1,1.0,0.6336522409983445,0.0004955309996148571
333,-30,33,speed limit is 80,speed limit is 80,1,1.0,0.6775089750008192,0.0004898639890598133
334,-30,34,speed limit is 80,speed limit is 80,1,1.0,0.6323807760054478,0.000595899997279048
335,-30,35,speed limit is 80,speed limit is 80,1,1.0,0.6580084659944987,0.00048769699060358107
336,-30,36,speed limit is 80,speed limit is 80,1,1.0,0.6523310379998293,0.0004868459946010262
337,-30,37,speed limit is 80,speed limit is 80,1,1.0,0.6637387810042128,0.0005030859902035445
338,-30,38,speed limit is 80,speed limit is 80,1,1.0,0.6573095119965728,0.00048843800323084
339,-30,39,speed limit is 80,speed limit is 80,1,1.0,0.6588664730079472,0.0004888450057478622
340,-30,40,pedestrian crossing,pedestrian crossing,1,1.0,0.6596671849983977,0.000488159988890402
341,-30,41,pedestrian crossing,pedestrian crossing,1,1.0,0.6368290699901991,0.0004945870023220778
342,-30,42,pedestrian crossing,pedestrian crossing,1,1.0,0.6749150079995161,0.0005175670085009187
343,-30,43,pedestrian crossing,pedestrian crossing,1,1.0,0.634845114997006,0.0004938089987263083
344,-30,44,pedestrian crossing,pedestrian crossing,1,1.0,0.681442294997396,0.00048775300092529505
345,-30,45,pedestrian crossing,pedestrian crossing,1,1.0,0.6354394030058756,0.0004928830021526664
346,-30,46,pedestrian crossing,pedestrian crossing,1,1.0,0.6578054870042251,0.0004794929991476238
347,-30,47,pedestrian crossing,pedestrian crossing,1,1.0,0.6562638579925988,0.000486141987494193
348,-30,48,pedestrian crossing,pedestrian crossing,1,1.0,0.6520086530072149,0.0005596410046564415
349,-30,49,pedestrian crossing,pedestrian crossing,1,1.0,0.665124448001734,0.0004892339929938316
350,-30,50,do not enter,do not enter,1,1.0,0.6587053639959777,0.0004878269974142313
351,-30,51,do not enter,do not enter,1,1.0,0.6552471120085102,0.0005516410019481555
352,-30,52,do not enter,do not enter,1,1.0,0.6343259360000957,0.00048775300092529505
353,-30,53,do not enter,do not enter,1,1.0,0.676800669010845,0.0005011610046494752
354,-30,54,do not enter,do not enter,1,1.0,0.6320861129934201,0.0004957159981131554
355,-30,55,do not enter,do not enter,1,1.0,0.667117089004023,0.000505196992889978
356,-30,56,do not enter,do not enter,1,1.0,0.6327709179895464,0.0004918829945381731
357,-30,57,do not enter,do not enter,1,1.0,0.6566111499996623,0.00048269800026901066
358,-30,58,do not enter,do not enter,1,1.0,0.6566739450063324,0.0004944009997416288
359,-30,59,do not enter,do not enter,1,1.0,0.6665277079882799,0.0005080120026832446
360,-20,0,speed limit is 30,speed limit is 30,1,1.0,0.6559823239949765,0.0004885310045210645
361,-20,1,speed limit is 30,speed limit is 30,1,1.0,0.6634888209955534,0.0005449189920909703
362,-20,2,speed limit is 30,speed limit is 30,1,1.0,0.6560762679873733,0.0005035669892095029
363,-20,3,speed limit is 30,speed limit is 30,1,1.0,0.6331581169943092,0.0004876790044363588
364,-20,4,speed limit is 30,speed limit is 30,1,1.0,0.6725243340042653,0.0004951050068484619
365,-20,5,speed limit is 30,speed limit is 30,1,1.0,0.6390957450057613,0.000494420004542917
366,-20,6,speed limit is 30,speed limit is 30,1,1.0,0.6636437260021921,0.0005000490054953843
367,-20,7,speed limit is 30,speed limit is 30,1,1.0,0.6379636479978217,0.0004884200025117025
368,-20,8,speed limit is 30,speed limit is 30,1,1.0,0.6601134560041828,0.0004937160119879991
369,-20,9,speed limit is 30,speed limit is 30,1,1.0,0.661992431996623,0.00048801201046444476
370,-20,10,speed limit is 50,speed limit is 50,1,1.0,0.6585922719968949,0.0004957899946020916
371,-20,11,speed limit is 50,speed limit is 50,1,1.0,0.6630521220067749,0.0005465479916892946
372,-20,12,speed limit is 50,speed limit is 50,1,1.0,0.6576581919944147,0.0004940310027450323
373,-20,13,speed limit is 50,speed limit is 50,1,1.0,0.6609068170073442,0.00045638400479219854
374,-20,14,speed limit is 50,speed limit is 50,1,1.0,0.6360986350046005,0.0004944380052620545
375,-20,15,speed limit is 50,speed limit is 50,1,1.0,0.6769065929984208,0.0004987340071238577
376,-20,16,speed limit is 50,speed limit is 50,1,1.0,0.6300824149948312,0.0004887530085397884
377,-20,17,speed limit is 50,speed limit is 50,1,1.0,0.6657746799901361,0.0005159569991519675
378,-20,18,speed limit is 50,speed limit is 50,1,1.0,0.6323989970114781,0.0004942149971611798
379,-20,19,speed limit is 50,speed limit is 50,1,1.0,0.6634456169995246,0.0005000489909434691
380,-20,20,speed limit is 60,speed limit is 60,1,1.0,0.6561353400029475,0.0004962349921697751
381,-20,21,speed limit is 60,speed limit is 60,1,1.0,0.6551644269929966,0.0004957530036335811
382,-20,22,speed limit is 60,speed limit is 60,1,1.0,0.6529027710057562,0.0005292709975037724
383,-20,23,speed limit is 60,speed limit is 60,1,1.0,0.6530743979965337,0.0004907160036964342
384,-20,24,speed limit is 60,speed limit is 60,1,1.0,0.6607279290037695,0.0004919190105283633
385,-20,25,speed limit is 60,speed limit is 60,1,1.0,0.6349369269883027,0.0005077719979453832
386,-20,26,speed limit is 60,speed limit is 60,1,1.0,0.6805804710020311,0.0004894379962934181
387,-20,27,speed limit is 60,speed limit is 60,1,1.0,0.6348000210127793,0.000501382994116284
388,-20,28,speed limit is 60,speed limit is 60,1,1.0,0.6576773210108513,0.0006708620057906955
389,-20,29,speed limit is 60,speed limit is 60,1,1.0,0.6361507080000592,0.000492438004584983
390,-20,30,speed limit is 80,speed limit is 80,1,1.0,0.6581128520047059,0.0004901420034002513
391,-20,31,speed limit is 80,speed limit is 80,1,1.0,0.660510098998202,0.0004908450064249337
392,-20,32,speed limit is 80,speed limit is 80,1,1.0,0.6535301890107803,0.0004949190042680129
393,-20,33,speed limit is 80,speed limit is 80,1,1.0,0.6645141400076682,0.0004885119997197762
394,-20,34,speed limit is 80,speed limit is 80,1,1.0,0.6608281129883835,0.0005565299943555146
395,-20,35,speed limit is 80,speed limit is 80,1,1.0,0.6634934679896105,0.0005037530063418671
396,-20,36,speed limit is 80,speed limit is 80,1,1.0,0.6326834369974677,0.0004733459936687723
397,-20,37,speed limit is 80,speed limit is 80,1,1.0,0.6719736000086414,0.0004886980023002252
398,-20,38,speed limit is 80,speed limit is 80,1,1.0,0.6334105209971312,0.000489827012643218
399,-20,39,speed limit is 80,speed limit is 80,1,1.0,0.6587834359961562,0.0005357150075724348
400,-20,40,pedestrian crossing,pedestrian crossing,1,1.0,0.6311906420014566,0.0004906599933747202
401,-20,41,pedestrian crossing,pedestrian crossing,1,1.0,0.6585101980017498,0.0004899010091321543
402,-20,42,pedestrian crossing,pedestrian crossing,1,1.0,0.6566184999974212,0.0004987709980923682
403,-20,43,pedestrian crossing,pedestrian crossing,1,1.0,0.6556213839940028,0.0005528820038307458
404,-20,44,pedestrian crossing,pedestrian crossing,1,1.0,0.6575722289999248,0.00047993799671530724
405,-20,45,pedestrian crossing,pedestrian crossing,1,1.0,0.6536831669945968,0.0005576039984589443
406,-20,46,pedestrian crossing,pedestrian crossing,1,1.0,0.6583068860054482,0.0004942160012433305
407,-20,47,pedestrian crossing,pedestrian crossing,1,1.0,0.638745210992056,0.0005152709927642718
408,-20,48,pedestrian crossing,pedestrian crossing,1,1.0,0.6795017249969533,0.0005013819900341332
409,-20,49,pedestrian crossing,pedestrian crossing,1,1.0,0.6360905050096335,0.0004919009952573106
410,-20,50,do not enter,do not enter,1,1.0,0.6571549009968294,0.00048786400293465704
411,-20,51,do not enter,do not enter,1,1.0,0.6529477139993105,0.0004987529973732308
412,-20,52,do not enter,do not enter,1,1.0,0.6541902169992682,0.00049267899885308
413,-20,53,do not enter,do not enter,1,1.0,0.6649525039974833,0.0004931230068905279
414,-20,54,do not enter,do not enter,1,1.0,0.6713483479979914,0.0004890129930572584
415,-20,55,do not enter,do not enter,1,1.0,0.6603682109998772,0.0005064370052423328
416,-20,56,do not enter,do not enter,1,1.0,0.6662498769874219,0.000553196994587779
417,-20,57,do not enter,do not enter,1,1.0,0.664743469998939,0.0004911790019832551
418,-20,58,do not enter,do not enter,1,1.0,0.6327581020013895,0.0004915120080113411
419,-20,59,do not enter,do not enter,1,1.0,0.6741416449949611,0.0004908270057057962
