image,tx_power,idx,y,pred,ok,acc,t_encode,t_decode
275,-40,35,speed limit is 80,speed limit is 80,1,0.9722222222222222,0.6684379190010077,0.00045725400195806287
276,-40,36,speed limit is 80,speed limit is 80,1,0.972972972972973,0.6435929380022571,0.00048762299775262363
277,-40,37,speed limit is 80,speed limit is 80,1,0.9736842105263158,0.6686200280018966,0.0004824759998882655
278,-40,38,speed limit is 80,speed limit is 80,1,0.9743589743589743,0.6412562250006886,0.00048032699851319194
279,-40,39,speed limit is 80,speed limit is 80,1,0.975,0.642771281000023,0.0004856610030401498
280,-40,40,pedestrian crossing,pedestrian crossing,1,0.975609756097561,0.658377946998371,0.0004894379999313969
281,-40,41,pedestrian crossing,pedestrian crossing,1,0.9761904761904762,0.6464762739997241,0.0004910499992547557
282,-40,42,pedestrian crossing,pedestrian crossing,1,0.9767441860465116,0.667733334001241,0.000587807000556495
283,-40,43,pedestrian crossing,pedestrian crossing,1,0.9772727272727273,0.6423999150028976,0.00048760500067146495
284,-40,44,pedestrian crossing,pedestrian crossing,1,0.9777777777777777,0.6631826859993453,0.0005000309975002892
285,-40,45,pedestrian crossing,pedestrian crossing,1,0.9782608695652174,0.6416720720008016,0.0004845690018555615
286,-40,46,pedestrian crossing,pedestrian crossing,1,0.9787234042553191,0.6601829989995167,0.0004906419999315403
287,-40,47,pedestrian crossing,pedestrian crossing,1,0.9791666666666666,0.6437981580020278,0.0005507720015884843
288,-40,48,pedestrian crossing,pedestrian crossing,1,0.9795918367346939,0.6513699379975151,0.0004973639988747891
289,-40,49,pedestrian crossing,pedestrian crossing,1,0.98,0.6432885340000212,0.0005004380000173114
290,-40,50,do not enter,pedestrian crossing,0,0.9607843137254902,0.6414917589972902,0.00048429000162286684
291,-40,51,do not enter,pedestrian crossing,0,0.9423076923076923,0.6624496559998079,0.0005009569977119099
292,-40,52,do not enter,pedestrian crossing,0,0.9245283018867925,0.6434479579984327,0.000541788998816628
293,-40,53,do not enter,pedestrian crossing,0,0.9074074074074074,0.6691121879994171,0.0004931059993396048
294,-40,54,do not enter,pedestrian crossing,0,0.8909090909090909,0.6435607900020841,0.0006648810012848116
295,-40,55,do not enter,pedestrian crossing,0,0.875,0.6641496359989105,0.000491382998006884
296,-40,56,do not enter,do not enter,1,0.8771929824561403,0.6434291980003763,0.00048710500050219707
297,-40,57,do not enter,pedestrian crossing,0,0.8620689655172413,0.6596003939994262,0.0005437530016934033
298,-40,58,do not enter,do not enter,1,0.864406779661017,0.6418438469991088,0.0004814950007130392
299,-40,59,do not enter,pedestrian crossing,0,0.85,0.6444623159986804,0.00048455000069225207
300,-30,0,speed limit is 30,speed limit is 30,1,1.0,0.6690473919989017,0.0004857910025748424
301,-30,1,speed limit is 30,speed limit is 30,1,1.0,0.6454148230004648,0.00048827199861989357
302,-30,2,speed limit is 30,speed limit is 30,1,1.0,0.6649412189981376,0.0004841800000576768
303,-30,3,speed limit is 30,speed limit is 30,1,1.0,0.6425581719995535,0.00048782800149638206
304,-30,4,speed limit is 30,speed limit is 30,1,1.0,0.6673735599979409,0.00048666099974070676
305,-30,5,speed limit is 30,speed limit is 30,1,1.0,0.6443995199988422,0.0004869210024480708
306,-30,6,speed limit is 30,speed limit is 30,1,1.0,0.6682545309995476,0.00048227199658867903
307,-30,7,speed limit is 30,speed limit is 30,1,1.0,0.6410262449971924,0.0004787719990417827
308,-30,8,speed limit is 30,speed limit is 30,1,1.0,0.6389303639989521,0.0004836059997614939
309,-30,9,speed limit is 30,speed limit is 30,1,1.0,0.6629997979980544,0.00048617900029057637
310,-30,10,speed limit is 50,speed limit is 50,1,1.0,0.646919008999248,0.0005414010011008941
311,-30,11,speed limit is 50,speed limit is 50,1,1.0,0.6662630930004525,0.000485012998979073
312,-30,12,speed limit is 50,speed limit is 50,1,1.0,0.6456843380001374,0.0005517899990081787
313,-30,13,speed limit is 50,speed limit is 50,1,1.0,0.6648973310002475,0.0005013830013922416
314,-30,14,speed limit is 50,speed limit is 50,1,1.0,0.6442263369972352,0.00048677199811208993
315,-30,15,speed limit is 50,speed limit is 50,1,1.0,0.6681072920000588,0.00048725400120019913
316,-30,16,speed limit is 50,speed limit is 50,1,1.0,0.6412736499987659,0.0005826599990541581
317,-30,17,speed limit is 50,speed limit is 50,1,1.0,0.6530109539999103,0.0004888460025540553
318,-30,18,speed limit is 50,speed limit is 50,1,1.0,0.6421117700010655,0.0005469380012073088
319,-30,19,speed limit is 50,speed limit is 50,1,1.0,0.6450898260009126,0.0004841229965677485
320,-30,20,speed limit is 60,speed limit is 60,1,1.0,0.6655236189981224,0.00047756799904163927
321,-30,21,speed limit is 60,speed limit is 60,1,1.0,0.6475257049969514,0.0005325130005076062
322,-30,22,speed limit is 60,speed limit is 60,1,1.0,0.6728591060018516,0.00048549399798503146
323,-30,23,speed limit is 60,speed limit is 50,0,0.9583333333333334,0.6447653300019738,0.00048001299728639424
324,-30,24,speed limit is 60,speed limit is 60,1,0.96,0.6618535710003925,0.0005014390008000191
325,-30,25,speed limit is 60,speed limit is 60,1,0.9615384615384616,0.6451966580025328,0.0004911610012641177
326,-30,26,speed limit is 60,speed limit is 60,1,0.9629629629629629,0.6655722859977686,0.0004856060004385654
327,-30,27,speed limit is 60,speed limit is 60,1,0.9642857142857143,0.6432660889986437,0.0004835500003537163
328,-30,28,speed limit is 60,speed limit is 60,1,0.9655172413793104,0.6470653949982079,0.0004936980003549252
329,-30,29,speed limit is 60,speed limit is 60,1,0.9666666666666667,0.6709245549973275,0.0004941789993608836
330,-30,30,speed limit is 80,speed limit is 80,1,0.967741935483871,0.6439097849979589,0.0004952349991071969
331,-30,31,speed limit is 80,speed limit is 80,1,0.96875,0.6648269610013813,0.0004783279982802924
332,-30,32,speed limit is 80,speed limit is 80,1,0.9696969696969697,0.6499568239996734,0.00048695700024836697
333,-30,33,speed limit is 80,speed limit is 80,1,0.9705882352941176,0.6670552670002508,0.0004776979985763319
334,-30,34,speed limit is 80,speed limit is 80,1,0.9714285714285714,0.6435618449977483,0.0005106970020278823
335,-30,35,speed limit is 80,speed limit is 80,1,0.9722222222222222,0.6675996860030864,0.0005109380035719369
336,-30,36,speed limit is 80,speed limit is 80,1,0.972972972972973,0.6459522789991752,0.0004830690013477579
337,-30,37,speed limit is 80,speed limit is 80,1,0.9736842105263158,0.6428926490007143,0.0004956240009050816
338,-30,38,speed limit is 80,speed limit is 80,1,0.9743589743589743,0.6597133919967746,0.0004891429998679087
339,-30,39,speed limit is 80,speed limit is 80,1,0.975,0.6448674769999343,0.00047879100020509213
340,-30,40,pedestrian crossing,pedestrian crossing,1,0.975609756097561,0.6695877189995372,0.0004905860005237628
341,-30,41,pedestrian crossing,pedestrian crossing,1,0.9761904761904762,0.6430165729980217,0.0004514209977060091
342,-30,42,pedestrian crossing,pedestrian crossing,1,0.9767441860465116,0.6680279409993091,0.000510438003402669
343,-30,43,pedestrian crossing,pedestrian crossing,1,0.9772727272727273,0.6491654070014192,0.0004973830000380985
344,-30,44,pedestrian crossing,pedestrian crossing,1,0.9777777777777777,0.6726643850015535,0.00048743900333647616
345,-30,45,pedestrian crossing,pedestrian crossing,1,0.9782608695652174,0.6452954720007256,0.0005032720000599511
346,-30,46,pedestrian crossing,pedestrian crossing,1,0.9787234042553191,0.6654480639990652,0.0004819019995920826
347,-30,47,pedestrian crossing,pedestrian crossing,1,0.9791666666666666,0.6444734450014948,0.0004885130001639482
348,-30,48,pedestrian crossing,pedestrian crossing,1,0.9795918367346939,0.6446662390007987,0.0004883459987468086
349,-30,49,pedestrian crossing,pedestrian crossing,1,0.98,0.66403624799932,0.00048612400132697076
350,-30,50,do not enter,pedestrian crossing,0,0.9607843137254902,0.64693713700035,0.00047468000047956593
351,-30,51,do not enter,pedestrian crossing,0,0.9423076923076923,0.6727976239999407,0.0004848460011999123
352,-30,52,do not enter,pedestrian crossing,0,0.9245283018867925,0.6444020380004076,0.0004909939998469781
353,-30,53,do not enter,pedestrian crossing,0,0.9074074074074074,0.6738281670004653,0.0004960860023857094
354,-30,54,do not enter,pedestrian crossing,0,0.8909090909090909,0.6452989899989916,0.0004974940020474605
355,-30,55,do not enter,pedestrian crossing,0,0.875,0.6623141579984804,0.0005366420009522699
356,-30,56,do not enter,pedestrian crossing,0,0.8596491228070176,0.646630881998135,0.0005816039993078448
357,-30,57,do not enter,pedestrian crossing,0,0.8448275862068966,0.6440901160021895,0.0004885859998466913
358,-30,58,do not enter,do not enter,1,0.847457627118644,0.6688107280024269,0.0005413079998106696
359,-30,59,do not enter,pedestrian crossing,0,0.8333333333333334,0.6441822989982029,0.0004987529973732308
360,-20,0,speed limit is 30,speed limit is 30,1,1.0,0.6678019239989226,0.0004899390005448367
361,-20,1,speed limit is 30,speed limit is 30,1,1.0,0.6443770559999393,0.0005448640004033223
362,-20,2,speed limit is 30,speed limit is 30,1,1.0,0.6601007579993166,0.00049595699965721
363,-20,3,speed limit is 30,speed limit is 30,1,1.0,0.643802673999744,0.0004883279980276711
364,-20,4,speed limit is 30,speed limit is 30,1,1.0,0.6676942960002634,0.0005042340017098468
365,-20,5,speed limit is 30,speed limit is 30,1,1.0,0.647851236997667,0.0004938089987263083
366,-20,6,speed limit is 30,speed limit is 30,1,1.0,0.6446949780001887,0.0004865869996137917
367,-20,7,speed limit is 30,speed limit is 30,1,1.0,0.6599433150004188,0.00048479099859832786
368,-20,8,speed limit is 30,speed limit is 30,1,1.0,0.6450060310016852,0.00048549399798503146
369,-20,9,speed limit is 30,speed limit is 30,1,1.0,0.6683599370007869,0.0005005310013075359
370,-20,10,speed limit is 50,speed limit is 50,1,1.0,0.6429287030005071,0.00048760499703348614
371,-20,11,speed limit is 50,speed limit is 50,1,1.0,0.667181412998616,0.0005028460000175983
372,-20,12,speed limit is 50,speed limit is 50,1,1.0,0.644183983997209,0.0004905679998046253
373,-20,13,speed limit is 50,speed limit is 50,1,1.0,0.6711087559997395,0.0005482159976963885
374,-20,14,speed limit is 50,speed limit is 50,1,1.0,0.6465797519995249,0.0004901789980067406
375,-20,15,speed limit is 50,speed limit is 50,1,1.0,0.6467280649994791,0.0004871800010732841
376,-20,16,speed limit is 50,speed limit is 50,1,1.0,0.642304081000475,0.00046099399696686305
377,-20,17,speed limit is 50,speed limit is 50,1,1.0,0.6483030840026913,0.000543122998351464
378,-20,18,speed limit is 50,speed limit is 50,1,1.0,0.6732674699997006,0.0004896979990007821
379,-20,19,speed limit is 50,speed limit is 50,1,1.0,0.6469847100015613,0.0004904569977952633
380,-20,20,speed limit is 60,speed limit is 60,1,1.0,0.6679213489987887,0.0004897540020465385
381,-20,21,speed limit is 60,speed limit is 60,1,1.0,0.6508940889980295,0.0005168639982002787
382,-20,22,speed limit is 60,speed limit is 60,1,1.0,0.6724927569994179,0.0004767909995280206
383,-20,23,speed limit is 60,speed limit is 60,1,1.0,0.645901223000692,0.000584418998187175
384,-20,24,speed limit is 60,speed limit is 60,1,1.0,0.6692635540021001,0.0004997159994672984
385,-20,25,speed limit is 60,speed limit is 60,1,1.0,0.6438451369976974,0.00048827200225787237
386,-20,26,speed limit is 60,speed limit is 60,1,1.0,0.6449591969976609,0.00048706800225772895
387,-20,27,speed limit is 60,speed limit is 60,1,1.0,0.6709232570028689,0.0004856790001213085
388,-20,28,speed limit is 60,speed limit is 60,1,1.0,0.6410653550010466,0.0004919200000585988
389,-20,29,speed limit is 60,speed limit is 60,1,1.0,0.6810436730011133,0.0004828279998037033
390,-20,30,speed limit is 80,speed limit is 80,1,1.0,0.6443928340013372,0.0005471970034705009
391,-20,31,speed limit is 80,speed limit is 80,1,1.0,0.6698897510032111,0.00048734599840827286
392,-20,32,speed limit is 80,speed limit is 80,1,1.0,0.6385021070018411,0.0004998270014766604
393,-20,33,speed limit is 80,speed limit is 80,1,1.0,0.6601390709984116,0.000459846000012476
394,-20,34,speed limit is 80,speed limit is 80,1,1.0,0.6424793190017226,0.0005330860003596172
395,-20,35,speed limit is 80,speed limit is 80,1,1.0,0.6527055119986471,0.0004888460025540553
396,-20,36,speed limit is 80,speed limit is 80,1,1.0,0.644766477002122,0.0004947160014125984
397,-20,37,speed limit is 80,speed limit is 80,1,1.0,0.6424023010004021,0.00048745700041763484
398,-20,38,speed limit is 80,speed limit is 80,1,1.0,0.6665204389973951,0.0004946240005665459
399,-20,39,speed limit is 80,speed limit is 80,1,1.0,0.6437796560021525,0.00048767900079838
400,-20,40,pedestrian crossing,pedestrian crossing,1,1.0,0.6584619429995655,0.0004546429991023615
401,-20,41,pedestrian crossing,pedestrian crossing,1,1.0,0.6438556360008079,0.0004851059966313187
402,-20,42,pedestrian crossing,pedestrian crossing,1,1.0,0.6676278330014611,0.00048086399692692794
403,-20,43,pedestrian crossing,pedestrian crossing,1,1.0,0.6402826789999381,0.0004900499989162199
404,-20,44,pedestrian crossing,pedestrian crossing,1,1.0,0.659557245002361,0.00048003099800553173
405,-20,45,pedestrian crossing,pedestrian crossing,1,1.0,0.6445145170000615,0.00048743899969849735
406,-20,46,pedestrian crossing,pedestrian crossing,1,1.0,0.6401540500010015,0.0004866980016231537
407,-20,47,pedestrian crossing,pedestrian crossing,1,1.0,0.6651609180007654,0.0005103450021124445
408,-20,48,pedestrian crossing,pedestrian crossing,1,1.0,0.6446524970015162,0.0004854760009038728
409,-20,49,pedestrian crossing,pedestrian crossing,1,1.0,0.669683216001431,0.00048230900210910477
410,-20,50,do not enter,pedestrian crossing,0,0.9803921568627451,0.6407303960004356,0.00048543900265940465
411,-20,51,do not enter,pedestrian crossing,0,0.9615384615384616,0.6681808829998772,0.0005434380000224337
412,-20,52,do not enter,pedestrian crossing,0,0.9433962264150944,0.6453851910009689,0.0004889009978796821
413,-20,53,do not enter,pedestrian crossing,0,0.9259259259259259,0.6594657269997697,0.0004929570022795815
414,-20,54,do not enter,pedestrian crossing,0,0.9090909090909091,0.6466649909998523,0.00048093900113599375
415,-20,55,do not enter,pedestrian crossing,0,0.8928571428571429,0.6481547510011296,0.00048667900045984425
416,-20,56,do not enter,pedestrian crossing,0,0.8771929824561403,0.6681887339982495,0.0004901800020888913
417,-20,57,do not enter,pedestrian crossing,0,0.8620689655172413,0.6449573450008756,0.0005077900023024995
418,-20,58,do not enter,do not enter,1,0.864406779661017,0.6753024630015716,0.0005623260003631003
419,-20,59,do not enter,pedestrian crossing,0,0.85,0.6412564260026556,0.000487106000946369
